Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Margin,Cost,Profit,ROI
3836,CA-2015-100363,08/04/2015,15/04/2015,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301.0,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,0.2,1.89,0.47,0.25
3837,CA-2015-100363,08/04/2015,15/04/2015,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301.0,West,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,19.008,0.2,15.21,3.8,0.25
3838,CA-2015-126760,26/07/2015,02/08/2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.0,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.984,0.4,547.19,364.79,0.67
3839,CA-2015-126760,26/07/2015,02/08/2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.0,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352,0.3,472.05,202.31,0.43
3840,CA-2015-126760,26/07/2015,02/08/2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.0,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,0.3,93.81,40.2,0.43
3841,CA-2015-126760,26/07/2015,02/08/2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.0,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,0.4,102.58,68.39,0.67
3842,US-2015-109162,08/06/2015,12/06/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620.0,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,0.3,119.25,51.11,0.43
3843,CA-2015-101931,28/10/2015,31/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,0.2,5.75,1.44,0.25
3844,CA-2015-101931,28/10/2015,31/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,0.2,5.02,1.26,0.25
3845,CA-2015-101931,28/10/2015,31/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,480.74,0.2,384.59,96.15,0.25
3846,CA-2015-101931,28/10/2015,31/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,0.3,431.9,185.1,0.43
3847,CA-2015-101931,28/10/2015,31/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049.0,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,0.2,113.12,28.28,0.25
3848,CA-2018-129000,25/11/2018,27/11/2018,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Canton,Michigan,48187.0,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,0.2,401.45,100.36,0.25
3849,CA-2018-161053,22/09/2018,23/09/2018,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,0.2,553.57,138.39,0.25
3850,CA-2018-161053,22/09/2018,23/09/2018,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701.0,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,0.4,20.97,13.98,0.67
3851,CA-2016-142377,04/12/2016,09/12/2016,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,85.96,0.2,68.77,17.19,0.25
3852,CA-2016-127593,21/09/2016,21/09/2016,Same Day,DH-13675,Duane Huffman,Home Office,United States,Quincy,Massachusetts,2169.0,East,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.3,0.3,59.71,25.59,0.43
3853,CA-2018-130526,26/11/2018,29/11/2018,First Class,GT-14755,Guy Thornton,Consumer,United States,Rockford,Illinois,61107.0,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,0.2,26.85,6.71,0.25
3854,US-2018-131849,06/06/2018,10/06/2018,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122.0,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,0.3,3.46,1.49,0.43
3855,US-2018-131849,06/06/2018,10/06/2018,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4,0.2,21.12,5.28,0.25
3856,US-2018-105389,23/10/2018,28/10/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,0.2,2.85,0.71,0.25
3857,US-2018-105389,23/10/2018,28/10/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,0.4,494.38,329.58,0.67
3858,US-2018-105389,23/10/2018,28/10/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,0.2,8.22,2.05,0.25
3859,CA-2015-140816,20/12/2015,20/12/2015,Same Day,TC-21295,Toby Carlisle,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,0.4,268.77,179.18,0.67
3860,CA-2018-154039,17/02/2018,22/02/2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,0.3,336.67,144.29,0.43
3861,CA-2018-154039,17/02/2018,22/02/2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,0.4,74.88,49.92,0.67
3862,CA-2015-135755,03/05/2015,10/05/2015,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,0.2,32.14,8.04,0.25
3863,CA-2015-135755,03/05/2015,10/05/2015,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,0.2,8.72,2.18,0.25
3864,CA-2018-123246,17/10/2018,19/10/2018,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037.0,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,10.64,0.2,8.51,2.13,0.25
3865,CA-2016-157133,28/11/2016,03/12/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821.0,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,0.3,106.37,45.59,0.43
3866,CA-2015-124709,27/07/2015,29/07/2015,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122.0,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,0.4,142.8,95.2,0.67
3867,CA-2018-146360,23/04/2018,25/04/2018,Second Class,SC-20305,Sean Christensen,Consumer,United States,Lawrence,Indiana,46226.0,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,0.4,93.2,62.14,0.67
3868,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,0.4,88.99,59.33,0.67
3869,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,0.3,168.55,72.24,0.43
3870,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,0.3,134.38,57.59,0.43
3871,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,0.2,9.25,2.31,0.25
3872,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,0.2,9.44,2.36,0.25
3873,CA-2016-132486,23/10/2016,27/10/2016,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105.0,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,0.3,589.65,252.71,0.43
3874,CA-2017-136231,05/09/2017,07/09/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,0.2,18.78,4.69,0.25
3875,CA-2017-136231,05/09/2017,07/09/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,0.2,68.85,17.21,0.25
3876,CA-2017-136231,05/09/2017,07/09/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604.0,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,0.4,65.27,43.51,0.67
3877,CA-2017-136231,05/09/2017,07/09/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604.0,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,0.2,8.22,2.05,0.25
3878,CA-2017-140641,28/10/2017,02/11/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tampa,Florida,33614.0,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38.19,0.2,30.55,7.64,0.25
3879,CA-2015-151001,05/04/2015,07/04/2015,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632,0.2,39.71,9.93,0.25
3880,CA-2015-151001,05/04/2015,07/04/2015,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,52.096,0.2,41.68,10.42,0.25
3881,CA-2016-129896,15/06/2016,20/06/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234.0,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,9.568,0.2,7.65,1.91,0.25
3882,CA-2016-129896,15/06/2016,20/06/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234.0,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,0.2,65.89,16.47,0.25
3883,CA-2016-129896,15/06/2016,20/06/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234.0,West,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",364.704,0.3,255.29,109.41,0.43
3884,CA-2016-129896,15/06/2016,20/06/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234.0,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,0.3,28.18,12.08,0.43
3885,CA-2015-152849,05/07/2015,12/07/2015,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918.0,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,0.2,3.49,0.87,0.25
3886,US-2018-127341,29/01/2018,02/02/2018,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.128,0.2,9.7,2.43,0.25
3887,CA-2017-167759,03/03/2017,08/03/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401.0,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,0.4,80.91,53.94,0.67
3888,CA-2015-100895,02/06/2015,06/06/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076.0,South,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,0.2,6.85,1.71,0.25
3889,CA-2015-100895,02/06/2015,06/06/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076.0,South,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,0.4,143.98,95.99,0.67
3890,CA-2015-100895,02/06/2015,06/06/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076.0,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94,0.2,285.55,71.39,0.25
3891,US-2017-163881,24/11/2017,30/11/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,0.4,395.94,263.96,0.67
3892,US-2017-163881,24/11/2017,30/11/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.752,0.3,1179.33,505.43,0.43
3893,US-2017-163881,24/11/2017,30/11/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,0.4,335.95,223.97,0.67
3894,US-2017-144547,10/11/2017,14/11/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Houston,Texas,77036.0,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,279.944,0.4,167.97,111.98,0.67
3895,US-2015-112200,22/11/2015,28/11/2015,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Bolingbrook,Illinois,60440.0,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9.98,0.2,7.98,2.0,0.25
3896,CA-2018-110212,01/05/2018,05/05/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854.0,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,0.4,29.34,19.56,0.67
3897,CA-2018-134285,07/12/2018,12/12/2018,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,3.552,0.2,2.84,0.71,0.25
3898,CA-2018-134285,07/12/2018,12/12/2018,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,15.552,0.2,12.44,3.11,0.25
3899,CA-2018-102267,30/11/2018,04/12/2018,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539.0,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,0.2,1.89,0.47,0.25
3900,CA-2018-157980,07/12/2018,09/12/2018,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Toledo,Ohio,43615.0,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,0.4,76.79,51.19,0.67
3901,CA-2016-121097,03/01/2016,08/01/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520.0,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,0.2,8.29,2.07,0.25
3902,CA-2016-151043,14/11/2016,20/11/2016,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.984,0.4,28.79,19.19,0.67
3903,US-2016-119312,02/10/2016,07/10/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,90045.0,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,0.2,216.27,54.07,0.25
3904,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98.112,0.2,78.49,19.62,0.25
3905,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,0.2,451.05,112.76,0.25
3906,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10.428,0.2,8.34,2.09,0.25
3907,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,0.3,383.0,164.14,0.43
3908,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,0.4,8.91,5.94,0.67
3909,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,41.988,0.4,25.19,16.8,0.67
3910,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,0.3,5.31,2.28,0.43
3911,CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,0.3,246.71,105.74,0.43
3912,CA-2018-126788,05/06/2018,06/06/2018,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,77581.0,Central,TEC-PH-10001619,Technology,Phones,LG G3,470.376,0.4,282.23,188.15,0.67
3913,CA-2018-148068,18/09/2018,25/09/2018,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,0.2,15.55,3.89,0.25
3914,CA-2018-148068,18/09/2018,25/09/2018,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,0.3,6.87,2.95,0.43
3915,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,0.3,561.12,240.48,0.43
3916,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,0.3,113.1,48.47,0.43
3917,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16.096,0.2,12.88,3.22,0.25
3918,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,0.2,6.12,1.53,0.25
3919,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,311.976,0.3,218.38,93.59,0.43
3920,US-2016-148817,01/12/2016,07/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320.0,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,0.2,49.34,12.34,0.25
3921,US-2016-148817,01/12/2016,07/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320.0,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,0.2,51.17,12.79,0.25
3922,CA-2017-110044,28/06/2017,02/07/2017,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,0.4,215.99,143.99,0.67
3923,CA-2018-146920,28/08/2018,01/09/2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,0.2,20.28,5.07,0.25
3924,CA-2018-146920,28/08/2018,01/09/2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,0.2,21.38,5.34,0.25
3925,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,0.2,24.22,6.06,0.25
3926,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,0.2,46.34,11.59,0.25
3927,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,0.3,24.74,10.6,0.43
3928,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,0.2,109.79,27.45,0.25
3929,CA-2017-162082,14/03/2017,17/03/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550.0,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,0.3,168.93,72.4,0.43
3930,CA-2017-162082,14/03/2017,17/03/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550.0,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,0.2,4.15,1.04,0.25
3931,CA-2017-162082,14/03/2017,17/03/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550.0,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,0.2,116.44,29.11,0.25
3932,CA-2017-132094,26/08/2017,02/09/2017,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,0.2,4.38,1.09,0.25
3933,CA-2017-132094,26/08/2017,02/09/2017,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,0.4,28.79,19.19,0.67
3934,CA-2018-123001,02/09/2018,08/09/2018,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309.0,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,0.2,7.52,1.88,0.25
3935,CA-2018-123001,02/09/2018,08/09/2018,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309.0,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,0.2,59.2,14.8,0.25
3936,CA-2018-123001,02/09/2018,08/09/2018,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309.0,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,0.4,120.95,80.63,0.67
3937,CA-2016-118955,16/06/2016,20/06/2016,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051.0,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,0.2,23.0,5.75,0.25
3938,CA-2016-118955,16/06/2016,20/06/2016,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051.0,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,0.2,21.77,5.44,0.25
